age_at_entry,gradin4,english,male,left_school,hsgrade_pct,GPA
18,1,1,1,0,72,2.71
18,0,1,1,0,22,1.76
20,0,1,1,0,15,2.21
18,0,0,0,0,97,2.4200001
19,0,1,0,0,79,3.22
17,1,1,0,0,94,3.8099999
19,0,1,1,0,97,3.8999999
19,0,1,1,1,65,1.37
19,1,1,0,0,90,3.6399999
18,1,1,0,0,35,2.4400001
19,0,1,1,0,52,2.98
19,0,0,0,0,66,2.3499999
20,0,0,0,0,40,1.35
18,0,1,1,0,44,2.03
17,0,1,0,0,78,2.48
21,0,0,1,0,79,.43000004
19,0,1,0,0,26,1.51
19,0,0,1,0,41,2.95
20,0,1,1,0,5,2.0599999
19,0,1,0,0,62,2.3799999
19,1,0,1,0,45,2.8
19,1,1,0,0,70,1.96
19,1,1,0,0,84,3.0999999
19,1,1,0,0,82,2.8399999
18,1,0,0,0,19,1.39
18,0,1,1,1,99,4
20,1,1,0,0,34,1.53
19,1,0,0,0,87,3.3199999
19,0,1,0,0,74,2.97
19,1,1,0,0,41,2.0599999
19,0,1,0,0,71,2.3799999
19,0,0,0,0,8,2.8199999
19,0,1,0,0,85,1.9
18,0,1,1,0,48,.79000002
19,1,1,0,0,24,2.1600001
19,0,1,1,0,36,2.53
17,0,1,1,0,25,2.1099999
18,0,1,1,0,72,2.3900001
19,1,0,1,0,46,2.28
18,0,1,0,0,11,1.1
19,0,0,0,0,97,3.52
19,1,1,1,0,25,2.6399999
19,0,1,1,0,9,2.1600001
19,0,1,0,0,51,3.5999999
20,0,0,1,0,17,2.55
20,0,1,1,0,17,1.67
19,1,1,0,0,96,3.5699999
19,0,1,1,0,11,1.59
19,0,1,0,0,43,1.86
19,0,1,1,0,56,3.6399999
18,1,0,0,0,41,2.5899999
19,0,1,0,0,46,2.4100001
20,1,1,0,0,44,2.1800001
19,0,1,1,0,10,1.83
19,1,1,1,0,46,2.96
20,0,1,0,1,19,1.7
19,0,1,0,0,23,2.03
18,0,0,0,0,65,2.8999999
19,1,1,1,0,83,4
19,0,1,1,0,28,2.4300001
19,0,0,0,0,11,1.14
18,0,1,0,0,100,4
19,1,1,0,0,72,3.5
18,1,1,1,0,90,3.8999999
19,0,1,1,0,10,2.45
18,0,1,0,0,4,.70000005
21,0,1,0,0,38,2.73
19,1,0,0,0,53,3.2
19,1,1,0,0,30,3
19,0,1,0,0,25,.95000005
17,0,1,0,0,9,2.9300001
19,0,1,0,0,11,1.73
19,1,1,0,0,99,3.7199998
19,1,1,1,0,48,3.7099998
19,0,1,0,0,66,2.4000001
19,1,1,1,0,96,3.9299998
19,0,1,0,0,48,2.8199999
19,0,0,1,0,96,1.75
19,0,1,1,0,4,2.2
18,0,1,1,0,14,2.03
19,0,1,0,0,27,2.6800001
18,0,1,1,0,61,3.1599998
18,1,0,0,0,100,4
19,0,1,1,0,96,3.9499998
18,0,1,1,0,7,2.0999999
19,0,1,1,0,25,2.3399999
19,0,1,0,0,53,2.8
19,0,1,1,1,2,1.8099999
19,0,0,0,0,13,.90000004
18,0,1,1,0,90,3.8399999
19,1,1,1,0,89,3.8
18,1,0,0,0,66,2.8
18,0,1,0,0,7,1.1
19,0,1,0,0,15,.96000004
19,1,1,1,0,2,2.23
19,0,0,0,0,38,1.63
19,0,1,0,0,21,2.76
20,1,0,0,0,14,2.0799999
18,1,1,0,0,63,3.1599998
18,1,1,0,0,58,2.6399999
19,1,1,0,0,94,3.4300001
18,0,0,0,0,42,1.4400001
19,1,1,0,0,44,1.84
19,1,0,0,0,58,2.4400001
19,0,1,1,0,4,2.5699999
19,1,0,0,0,12,2.52
19,1,1,0,0,88,2.24
19,1,1,0,0,89,3.6399999
19,1,1,0,0,81,2.8799999
19,1,0,0,0,85,3.0999999
17,1,1,0,0,52,1.84
18,1,0,0,0,86,3.6999998
19,1,0,1,0,46,1.9400001
19,0,1,1,0,33,2.6199999
19,0,1,0,0,54,2.49
19,0,0,1,1,4,1.1900001
18,1,1,1,0,100,3.73
19,1,0,0,0,36,2.7
19,1,1,0,0,37,2.3
19,1,1,0,0,57,1.58
19,0,1,1,1,3,1.9300001
20,0,1,1,0,28,.93000001
19,1,1,0,0,58,.58000004
19,0,0,0,0,83,2.8799999
18,0,1,0,0,57,1.5
21,1,0,0,0,9,2.74
19,0,0,0,0,12,1.71
19,1,0,0,0,30,2.6599998
18,0,1,1,0,56,3.1800001
19,0,1,0,0,86,2.74
19,0,1,1,0,12,2.23
19,0,0,1,0,33,2.0999999
18,0,1,0,0,44,1.6
19,1,1,0,0,64,2.4400001
19,0,1,0,0,62,3.1199999
19,0,1,1,0,16,2.5999999
18,0,1,0,0,31,1.99
19,1,0,0,0,75,2.98
18,0,1,0,0,36,2.75
19,0,1,0,0,12,1.8099999
20,0,1,0,0,1,2.96
18,1,1,0,0,68,2.4400001
19,0,0,1,0,28,1.89
20,0,1,1,0,60,3.02
19,0,1,1,0,44,2.8899999
19,1,0,0,0,52,2.96
19,0,0,0,0,42,2.6099999
18,1,0,0,0,67,3.3099999
19,1,1,0,0,75,2.28
18,0,1,0,0,9,3.27
19,0,1,0,0,38,1.9300001
21,0,0,0,0,36,2.9300001
18,0,0,0,0,62,2.5599999
18,0,1,0,0,30,2.5
19,1,1,0,0,74,2.1099999
19,0,1,0,0,74,2.23
19,0,1,0,0,67,3.6299999
19,0,1,0,0,71,2.03
18,1,0,1,0,35,2.6900001
18,0,1,1,0,6,1.3
18,1,1,0,1,76,3.04
19,1,1,1,0,10,2.9300001
19,0,1,1,0,20,1.7
18,1,1,0,0,78,3.3799999
18,1,1,0,0,72,2.98
19,1,1,0,0,51,2.8799999
19,0,1,1,0,46,2.52
18,0,1,1,0,28,2.6399999
19,0,1,0,0,57,2.76
19,1,1,0,0,57,3.1099999
19,0,1,0,0,41,1.6
19,0,1,1,0,35,.97000003
17,0,1,0,0,5,2.04
18,1,0,0,0,61,3.78
18,0,0,0,0,90,3.3999999
19,1,1,1,0,98,4
21,0,1,0,0,20,1.87
18,1,1,0,0,85,3.6399999
19,1,0,0,0,56,2.7
18,0,0,0,0,97,3.8399999
18,1,1,0,0,83,4
19,0,1,1,0,11,1.87
17,0,1,0,0,42,3.21
18,1,1,0,0,74,3.6699998
19,0,1,0,1,25,1.33
19,0,1,0,0,43,2.6399999
18,1,1,0,0,42,2.55
19,0,1,0,0,4,2.5
19,1,0,0,0,85,3.5799999
18,0,1,1,0,74,3.5799999
19,0,0,1,0,64,2.28
19,0,1,1,0,4,1.11
18,0,1,0,0,100,4
19,1,1,0,0,40,2.4200001
19,1,0,1,0,30,1.59
19,1,1,1,0,99,4
19,1,0,0,0,71,2.7
18,0,1,0,0,3,2.8999999
18,0,1,1,0,40,2.6199999
19,1,1,1,0,46,3.1800001
19,0,1,0,0,60,2.79
18,1,1,0,0,49,2.96
18,0,0,0,0,82,3.3299999
18,0,1,1,0,61,2.02
18,0,0,1,0,24,1.8
19,1,1,0,0,50,2.6399999
19,1,1,0,0,85,2.76
18,0,0,1,0,7,2.3
19,0,1,0,0,46,2.3199999
18,0,1,1,0,72,2.5
19,0,0,0,0,56,3.3899999
19,1,1,1,0,88,2.5799999
19,1,0,0,0,52,3.24
19,1,1,0,0,97,4
19,0,1,0,0,56,3.3199999
19,0,1,1,0,28,1.38
19,1,1,0,0,92,3.9499998
18,1,1,0,0,44,2.8999999
19,0,1,1,0,45,1.64
19,1,1,1,0,93,3.76
18,0,1,0,0,88,2.6599998
19,1,1,0,0,91,2.71
19,0,1,0,0,21,2.24
19,0,1,1,0,45,3.0999999
19,1,1,0,0,86,3.5799999
20,1,1,0,0,87,3.04
18,1,1,1,0,15,1.67
19,1,1,0,0,90,3.1599998
19,0,1,0,0,27,2.03
19,1,1,1,0,77,2.48
19,1,1,1,0,17,2.73
18,1,1,1,0,44,2.8999999
18,0,1,0,1,53,.78000003
19,0,1,1,0,2,1.45
19,0,1,1,0,71,3.1900001
18,1,1,1,0,93,3.3
19,0,0,1,0,95,2.6299999
19,0,1,0,0,35,2.8199999
19,0,0,0,0,44,1.4400001
18,0,0,0,0,75,1.21
19,0,1,1,0,16,1.5599999
19,1,0,1,0,45,2.6499999
19,1,1,0,0,67,3.3799999
19,0,1,1,0,2,.39999995
19,1,1,1,0,97,3.8799999
19,1,1,0,0,7,2.2
18,0,1,0,0,28,.88
18,1,1,0,0,63,3.3599999
19,0,1,0,0,33,3.2
19,1,1,0,0,80,2.8499999
18,0,1,0,0,37,2.2
18,1,1,1,0,94,3.8599999
19,1,1,0,0,51,2.24
19,1,1,1,0,96,3.8399999
18,1,1,1,0,41,2.3
19,0,1,0,0,18,3.0799999
18,0,1,0,0,82,3.3
18,1,1,0,0,61,2.96
18,1,1,0,0,99,3.6599998
19,0,1,0,0,6,1.53
19,0,0,0,0,84,3.1599998
19,1,1,0,0,98,3.76
19,1,1,1,0,93,2.53
19,0,0,1,0,85,3.4400001
18,1,1,0,0,94,4
18,1,1,1,0,87,3.1700001
18,1,1,0,0,88,3.4400001
19,0,1,1,0,40,2.79
19,0,1,0,0,38,2.77
20,0,0,0,0,76,1.64
19,0,1,1,0,14,2.9300001
19,0,1,1,0,9,.72000003
18,0,1,1,0,69,3.1800001
19,0,1,1,0,2,1.5
19,1,1,0,0,35,2.8999999
17,0,1,0,0,21,1.1800001
18,0,1,1,0,68,3.0999999
18,0,1,0,0,96,3.4099998
19,0,1,0,0,45,1.8200001
19,1,1,0,0,71,3.4300001
17,0,0,1,0,44,3.6099999
17,1,1,0,0,95,3.8799999
19,0,1,1,0,48,2.53
18,1,1,0,0,97,3.8999999
19,0,1,1,1,16,.87
18,1,1,1,0,30,2.73
18,0,1,0,1,28,2.1800001
19,1,1,0,0,6,.99000001
19,1,0,1,0,27,2.8799999
19,0,1,0,1,16,2.3499999
17,0,1,1,1,14,.1
19,0,1,0,0,11,1.9400001
18,0,0,1,0,13,1.29
17,1,1,0,0,44,3.1800001
19,1,1,0,0,27,3.0799999
19,1,1,1,0,68,3.03
18,0,1,1,0,50,3.04
17,1,1,0,0,96,3.52
19,0,1,0,0,16,1.4
18,1,1,1,0,17,2.0999999
19,1,1,0,0,49,3.3499999
18,1,1,0,0,33,2.3799999
19,0,0,0,0,94,3.21
19,1,1,1,0,99,3.9199998
19,0,1,0,0,58,3.3599999
20,0,1,1,0,40,2.02
19,0,1,1,1,9,.38999996
18,0,1,0,0,10,1
19,1,1,1,0,97,3.6399999
19,1,1,0,0,41,3.1299999
18,1,1,0,0,25,2.3599999
18,0,1,0,0,14,.27999994
19,1,1,0,0,68,3.52
19,0,0,0,0,37,1.64
19,0,1,0,0,65,2.77
19,1,1,0,0,97,3.8399999
19,0,1,0,0,8,.97000003
19,0,1,0,1,44,2.8099999
18,1,1,1,0,66,2.55
18,0,1,1,0,3,2.8499999
18,0,1,0,0,93,3.8399999
18,1,1,0,0,20,2.8399999
19,0,1,1,0,15,2.3299999
19,0,0,0,0,64,2.8
19,0,0,0,0,7,1.58
19,0,1,1,0,23,1.63
19,0,0,0,0,10,1.63
19,1,1,1,0,56,1.8200001
20,1,1,1,0,24,3.3399999
19,0,1,0,0,35,2.1600001
19,1,1,0,0,9,1.75
19,0,0,0,0,1,1.85
20,0,0,0,1,39,2.6099999
18,1,1,1,0,52,1.64
19,0,1,0,0,81,3.78
18,0,1,0,0,52,1.89
19,1,1,0,0,88,3.98
20,0,1,1,0,20,2.28
18,1,1,0,0,22,3.3399999
19,0,1,0,0,84,2.8899999
18,1,0,0,0,78,2.72
20,1,0,1,0,21,2.9099998
18,1,1,0,0,60,3.1199999
19,0,1,0,0,5,1.78
19,1,0,1,0,43,2.21
19,1,1,0,0,72,1.98
20,0,1,0,0,72,3.28
20,1,1,0,0,12,2
18,0,1,1,0,49,3.28
18,0,1,1,0,30,1.1800001
18,0,1,0,0,57,2.4200001
18,1,1,0,0,26,2
18,1,1,0,0,87,3.1800001
20,0,1,1,1,7,1.09
19,1,0,0,0,83,3.7199998
19,1,0,1,0,39,3.1199999
19,0,1,0,0,67,2.1800001
19,1,1,0,0,44,2.0599999
18,0,1,0,0,95,3.78
19,1,0,1,0,75,4
19,0,1,0,0,53,2.7
18,0,1,0,0,88,2.5
18,1,0,0,0,17,2.5599999
19,0,1,0,0,8,2.7
20,0,1,0,0,31,1.5
19,0,1,1,0,37,3.25
18,0,1,1,0,88,3.1399999
19,0,1,1,0,4,1.6799999
19,0,1,1,0,48,2.1600001
18,0,1,1,0,85,3.8
18,0,0,0,0,69,2.5999999
19,0,1,0,0,10,2.02
19,1,0,0,0,70,3.01
19,1,1,1,0,84,3.8
18,0,1,0,0,17,1.4400001
19,0,0,0,0,65,3.3599999
19,0,1,1,0,57,2.49
20,1,0,0,0,12,2.54
19,1,1,0,0,60,2.53
19,0,1,1,0,1,1.34
20,1,1,0,0,72,3.1800001
19,1,1,1,0,94,3.8999999
19,0,0,0,0,19,.93000001
19,1,1,1,0,91,3.3499999
19,1,1,0,0,85,3.0699999
18,1,1,0,0,94,3.8399999
18,0,1,0,0,43,2.4400001
18,0,1,1,0,39,2
17,1,0,0,0,34,3.1299999
19,0,0,1,0,86,3.3399999
18,0,1,0,0,78,2.7
19,1,1,1,0,34,3.1099999
18,1,1,0,0,43,2.76
19,1,1,1,0,28,1.8099999
19,1,1,0,0,36,3.24
19,1,0,0,0,98,3.78
19,1,1,1,0,46,2.22
19,0,1,0,0,32,2.5999999
19,0,1,1,0,31,1.6799999
17,0,0,0,0,92,3.5799999
19,1,1,0,0,93,3.5
18,0,0,0,0,22,.78000003
19,1,1,1,0,84,3.3699999
19,0,1,1,0,30,2.99
20,0,0,0,0,28,2.03
19,0,1,0,0,22,.95000005
19,1,0,0,0,42,2.7
19,0,1,0,0,12,2.2
19,0,1,1,0,28,2.24
18,1,1,1,0,42,2.98
18,0,0,1,0,6,2.8
19,0,1,1,0,51,2.04
18,0,1,1,0,54,3.78
19,1,1,0,0,81,3.45
18,1,1,0,0,28,3.1800001
19,1,0,1,0,8,2.3900001
20,0,1,1,0,17,1.65
18,0,1,1,0,52,1.72
18,0,1,0,0,61,3.1800001
18,0,1,0,0,92,2.76
18,0,1,1,0,12,2.74
19,0,1,0,0,78,1.6
19,0,1,1,0,32,2.95
19,0,1,1,0,2,1.26
17,1,1,0,0,85,3.3399999
19,1,1,1,0,24,2.2
17,1,1,0,0,89,3.1800001
19,0,1,0,0,12,2.5999999
18,1,0,0,0,6,1.85
19,0,0,1,0,37,.24999997
18,1,0,1,0,31,1.54
17,0,1,1,0,77,2.9200001
19,0,1,1,0,52,2.8499999
19,1,1,1,0,100,4
19,1,0,0,0,32,3.26
19,1,1,1,0,67,3.3399999
19,0,1,1,0,25,1.9300001
19,1,0,1,0,43,3.05
19,1,1,0,0,46,2.28
18,0,0,0,0,53,1.61
19,0,0,0,0,78,3.9299998
19,0,0,1,0,34,1.26
20,0,1,1,0,18,1.4
19,1,0,0,0,74,3.3599999
19,0,1,0,0,18,1.97
18,0,1,1,0,52,3.3499999
18,1,1,1,0,95,4
17,0,1,0,0,49,2.0599999
18,1,1,0,0,97,3.8999999
19,0,1,1,0,66,3.4099998
18,0,1,0,0,96,2.8999999
19,0,1,0,0,57,3.29
19,1,1,0,0,86,3.6999998
18,0,1,0,0,60,1.35
18,0,0,1,0,44,2.4300001
18,0,1,0,0,5,2.4000001
19,1,1,0,0,27,2.53
18,0,1,0,0,61,2.48
18,1,0,0,0,76,2.76
18,0,0,1,0,15,1.23
19,0,1,0,0,32,1.78
19,0,0,1,0,9,2.1500001
19,1,1,1,0,68,3.52
18,0,1,0,0,90,3.6999998
19,0,1,0,0,45,2.05
19,0,0,0,0,87,4
18,0,0,0,0,80,1.84
19,1,1,1,0,96,3.0699999
18,1,1,1,0,99,3.8
18,0,1,0,0,20,2.22
18,0,1,1,0,65,2.96
19,0,1,0,0,6,1.05
18,0,1,1,0,62,3.28
19,0,1,0,0,23,2.1600001
19,0,1,0,0,19,2.3
18,1,0,0,0,97,3.5599999
19,1,0,1,0,8,1.3100001
18,1,1,1,0,100,4
19,0,1,0,0,13,2.1800001
19,1,1,0,0,32,1.8200001
19,0,1,1,0,37,0
19,0,1,0,0,75,3.1499999
20,0,0,1,0,97,3.1599998
19,0,1,0,0,18,1.03
18,1,0,0,0,50,2.9400001
19,0,0,0,0,52,2.2
19,0,0,1,0,74,3.47
18,0,0,0,0,15,.64000005
18,0,0,1,0,61,3.0899999
19,0,1,1,0,95,3.1800001
19,1,1,1,0,65,3.75
20,0,0,1,0,1,.84000003
18,1,1,0,0,77,3.1599998
18,1,0,1,0,99,4
19,0,1,0,0,92,3.48
18,0,1,1,0,16,.86000001
19,0,1,1,0,8,1.38
18,0,1,0,0,9,.45000002
19,1,1,0,0,91,3.8399999
18,1,1,0,0,72,3.1800001
19,0,1,0,0,24,.67000002
20,0,0,1,0,6,2.54
19,0,1,0,0,12,1
20,0,0,0,0,67,3.7099998
20,0,1,1,0,61,2.9300001
19,1,1,0,0,95,3.6999998
18,1,1,1,0,37,2.47
19,0,1,0,0,22,1.96
19,1,0,0,0,27,2.5599999
18,0,1,0,0,8,2.6800001
20,0,1,1,0,100,3.76
19,1,1,1,0,8,3.3899999
19,1,1,0,0,25,2.98
19,0,0,0,1,28,1.1800001
19,0,1,0,0,1,.22999999
19,0,0,0,0,95,3.98
19,1,0,0,0,39,2.1800001
18,1,0,0,0,70,2.48
19,1,1,0,0,74,3.7199998
18,0,1,0,0,39,1.84
19,0,1,0,0,11,2.5999999
18,0,1,1,0,14,1.23
19,0,1,1,0,57,2.6900001
19,0,1,0,0,11,.39999995
18,1,1,0,0,60,2.9400001
19,1,1,1,0,84,3.3099999
19,0,1,1,1,60,1.27
19,1,1,1,0,28,1.6
19,0,0,0,0,50,.98000002
19,0,0,0,1,20,1.49
19,1,0,0,0,81,3.1599998
19,0,1,0,0,41,2.8799999
20,1,1,1,0,87,3.53
18,0,1,0,0,45,2.6299999
19,0,1,0,1,71,1.85
19,0,1,0,0,32,1.98
19,0,1,1,0,28,1.63
19,0,1,1,0,6,1.78
19,0,0,0,0,60,3.29
20,0,1,1,0,51,3.4400001
19,0,1,0,0,24,1.29
19,1,1,0,0,33,3.6899998
18,1,0,0,0,78,2.51
19,1,1,1,0,94,3.47
19,1,1,0,0,17,2.01
19,0,1,0,0,3,1.28
18,0,0,1,1,38,2.5599999
19,0,1,1,0,56,2.21
19,0,1,1,0,83,2.5799999
19,1,1,1,0,46,2.3799999
18,1,1,0,0,87,2.55
18,1,1,0,0,67,2.24
20,1,1,1,0,56,3.0899999
19,0,1,1,0,68,2.77
18,0,1,0,0,40,2.23
18,1,1,0,0,89,3.1800001
19,1,1,0,0,15,2.1400001
18,1,1,1,0,65,2.99
19,1,1,0,0,85,3.5599999
18,0,0,1,0,8,1.24
19,0,1,0,0,65,2.78
19,0,1,1,0,65,2.0599999
19,1,0,0,0,62,3.48
18,0,1,1,0,18,3.1800001
19,1,1,0,0,95,3.9699998
20,1,0,0,0,44,3.45
18,1,1,0,0,52,1.71
19,0,1,1,0,92,1.85
19,0,1,0,0,86,3.3099999
19,0,0,0,0,55,2.4300001
20,0,0,0,0,15,.93000001
19,1,1,0,0,22,1.88
19,1,1,0,0,17,2.3799999
19,0,1,1,0,11,3.1800001
19,0,1,0,0,22,1.83
19,1,0,1,0,21,3.0699999
18,0,1,0,0,45,3.1299999
19,1,1,0,0,31,2.2
18,0,1,0,0,85,1.5599999
21,1,1,0,0,78,3.6599998
18,1,1,1,0,65,3.5999999
18,1,1,1,0,82,2.6299999
19,0,1,1,0,2,2.03
17,1,1,0,0,98,3.73
18,1,1,0,0,72,2.7
19,1,1,0,0,78,2.6399999
19,0,1,1,0,93,2.78
18,0,0,0,0,76,1.09
17,1,0,0,0,46,3.1399999
18,0,0,0,0,24,1.63
18,1,1,0,0,55,3
19,0,1,0,0,17,.1
20,1,1,1,0,14,2.7
19,0,1,1,0,30,2.8
19,0,0,0,0,1,.93000001
19,1,0,1,0,2,1.89
18,1,1,0,0,58,3.6399999
18,0,1,0,0,57,2.73
17,1,0,0,0,5,3.28
20,1,0,0,0,21,2.8399999
20,0,1,1,0,25,1.11
19,0,1,0,0,22,1.9400001
19,1,1,0,0,67,3.3199999
19,1,1,0,0,44,3.0599999
18,1,0,1,0,81,3.8999999
20,0,1,1,0,82,2.8599999
19,0,0,0,0,37,2.24
19,1,1,0,0,69,3.3799999
18,0,0,1,0,61,1.87
18,0,1,1,0,28,3.0699999
19,1,1,0,0,36,2.28
18,1,0,0,0,5,1.39
18,1,1,1,0,77,3.46
19,0,1,0,0,17,2.5799999
19,1,1,0,0,53,2.1800001
19,1,1,0,0,61,3.54
18,0,0,0,0,26,3.29
19,1,1,1,0,23,2.99
19,1,1,0,0,68,2.8799999
19,0,1,0,0,37,1.62
19,1,1,0,1,93,3.8599999
18,0,1,0,0,45,1.35
18,1,1,0,0,6,1.6799999
18,1,1,0,0,74,3.6399999
18,0,1,1,0,49,2.75
19,1,1,0,0,15,1.28
18,0,1,1,0,17,1.48
18,1,0,1,0,45,2.24
19,0,1,1,0,48,3.03
18,0,0,0,0,41,2.0799999
20,1,1,1,0,9,1.98
20,0,1,0,0,28,1.3200001
18,1,1,0,0,62,2.03
18,1,1,0,1,41,3.0699999
19,1,0,0,0,74,2.2
20,0,1,0,0,24,1.37
19,0,0,1,0,90,3.6899998
18,1,0,0,0,24,2.5699999
19,1,1,0,0,52,3.5799999
18,1,0,1,0,62,3.1399999
18,0,0,1,0,58,.83000004
18,0,1,1,0,21,3.03
18,1,0,0,0,67,3.4400001
20,0,1,0,0,26,2.75
19,1,1,0,0,84,3.01
18,0,1,0,0,41,1.8099999
19,1,1,0,0,83,2.8
19,0,1,1,0,39,2.9099998
19,0,1,0,0,44,2.3
19,1,1,0,0,33,2.4400001
19,1,1,1,0,69,3.54
18,1,1,0,0,19,1.88
20,1,1,0,0,70,3.0699999
20,0,0,0,0,18,2.1400001
18,1,1,1,1,96,3.8599999
19,0,1,1,0,8,1.5700001
18,0,0,0,0,25,1.45
19,0,1,1,0,5,.34
19,1,1,0,0,62,3.9299998
19,0,1,1,0,87,2.7
19,1,1,0,0,98,3.5799999
19,1,1,0,0,36,2.4400001
19,1,0,0,0,76,3.0699999
20,0,1,1,0,3,1.85
19,1,1,1,0,18,2.5999999
19,1,0,0,0,55,2.0799999
18,0,1,1,0,50,3.0899999
19,1,1,1,0,28,2.5699999
18,1,1,0,0,88,2.7
19,1,1,1,0,33,2.28
19,0,1,1,0,82,2.96
18,1,0,1,0,43,2.73
19,0,1,0,0,69,2.8999999
19,1,1,1,0,97,3.24
17,1,1,1,0,74,2.7
19,0,1,0,0,69,2.28
20,0,0,1,0,46,2.99
19,1,1,1,0,7,1.86
18,1,1,0,0,58,3.28
18,0,0,1,0,6,.64000005
19,1,1,1,0,97,3.0799999
18,0,1,1,0,53,2.5899999
19,0,0,0,0,33,1.92
19,1,1,1,0,57,3.4200001
18,0,1,1,0,40,1.59
19,1,1,0,0,11,1.9300001
19,1,1,0,1,87,3.3599999
19,0,1,0,0,6,.93000001
20,1,1,1,0,1,2.6599998
19,1,0,0,0,18,1.53
17,1,0,0,0,3,2.6399999
18,1,1,0,0,35,2.72
19,1,1,1,0,37,2.3599999
19,1,1,0,0,100,4
19,0,0,0,0,45,3.8099999
19,0,1,0,1,2,3.1700001
19,0,1,0,0,13,.1
19,1,1,1,0,10,2.0699999
19,0,1,0,0,24,2.78
19,0,1,1,0,7,2.1099999
19,0,1,0,0,74,2.52
20,0,0,1,0,71,2.95
19,0,1,1,0,43,3.1399999
18,1,1,0,0,17,2.22
19,0,0,0,0,36,2.04
19,0,0,0,0,28,2.4000001
19,0,1,1,0,36,1.95
19,1,1,1,0,95,3.6999998
19,0,1,0,0,24,1.9300001
18,1,1,1,0,76,2.8599999
18,1,1,0,0,15,2.28
19,1,1,0,0,22,2.0999999
19,1,1,1,0,48,2.4200001
19,0,1,0,0,88,2.5999999
19,1,0,0,0,99,4
19,1,0,0,0,28,1.78
18,0,1,1,0,81,2.6800001
18,0,0,0,0,33,3.1099999
19,0,1,0,0,44,2.4000001
17,1,0,0,0,96,3
19,0,1,1,0,37,2.1800001
21,0,1,1,0,11,1.84
19,1,1,0,0,25,1.3200001
18,0,0,0,0,22,1.5
19,1,1,0,0,97,3.5599999
18,0,1,0,0,10,.1
19,1,1,1,0,72,3.8099999
18,1,1,0,0,76,2.8399999
19,0,1,0,0,28,2.28
19,1,1,0,0,95,3.6799998
19,1,1,0,0,21,2.78
19,1,1,0,0,65,3.5
19,0,1,0,0,72,2.3699999
19,0,1,1,0,11,1.8200001
18,0,0,0,0,43,1.83
19,1,1,1,0,24,2.8799999
20,1,0,1,0,79,3.48
18,1,1,0,0,30,2.53
19,1,1,0,0,43,2.5799999
19,0,1,0,0,23,2.3299999
18,1,1,0,0,22,2.24
18,0,1,1,0,78,3.1299999
19,0,1,0,0,6,.86000001
19,0,0,1,0,61,3.01
19,0,1,1,0,50,3.27
19,0,1,0,1,22,1.76
19,1,1,1,0,72,2.78
18,0,1,1,0,27,2.4400001
19,1,1,1,0,14,2.4400001
19,1,1,0,0,66,3.02
20,0,0,0,1,3,1.6799999
21,1,1,0,0,56,3.3599999
19,0,1,1,0,9,1.99
18,1,1,0,0,71,2.7
19,1,1,1,0,32,2.6599998
19,0,1,1,0,38,1.5599999
19,1,0,0,0,90,3.9499998
19,0,1,0,0,3,1.9300001
18,1,1,1,0,65,4
18,1,1,0,0,17,3.22
20,0,0,1,0,64,2.1900001
19,1,0,1,0,12,1.26
20,1,1,0,0,52,3.1299999
19,0,1,1,0,6,1.42
19,1,1,1,0,81,2.96
19,0,1,0,0,74,2.5999999
19,1,1,0,0,90,3.48
19,1,1,0,0,98,3.98
19,0,1,0,0,19,2.53
19,1,0,0,0,94,3.6999998
19,0,1,0,0,95,3.53
20,1,1,1,0,23,2.6800001
19,0,1,0,0,68,2.7
19,0,0,1,0,4,1.83
19,1,0,1,0,53,3.0999999
17,0,1,1,0,11,2.8499999
18,1,0,0,0,88,3.1599998
19,0,1,1,0,55,1.5700001
19,0,1,0,0,50,3.0899999
18,1,0,0,0,41,2.3
18,1,1,1,0,11,2.3399999
19,0,0,1,0,6,3.8199999
19,0,1,0,0,63,3.03
18,1,1,1,0,22,2.1900001
18,0,1,0,0,52,2.8
19,1,0,0,0,5,1.28
19,1,1,0,0,85,3.28
19,1,1,1,0,84,2.76
19,1,0,0,0,62,1.41
19,0,1,1,0,69,2.1500001
20,1,1,1,0,81,3.51
19,0,1,0,0,92,3.6599998
19,1,1,1,0,84,3.5
19,0,1,0,0,19,3.3199999
19,0,1,1,0,33,1.99
19,1,1,0,0,75,2.47
19,0,0,0,0,10,1.1800001
19,0,1,0,0,35,3.3599999
19,1,1,0,0,25,2.6900001
18,0,1,0,0,89,2.8199999
19,0,1,0,0,14,1.91
18,1,1,0,1,50,2.72
19,0,1,0,1,42,2.48
20,1,1,1,0,1,1.33
18,0,0,0,0,56,1.96
19,1,0,1,0,48,2.1800001
18,1,1,1,0,82,3.1599998
19,1,1,0,0,70,3.5
20,0,1,0,1,61,2.4400001
20,1,1,0,0,50,3.25
20,0,1,0,0,51,2.0899999
19,0,1,0,0,66,2.1500001
20,0,1,1,0,36,2.27
19,0,0,0,0,35,3.4400001
18,1,1,0,0,44,3.3799999
21,0,0,1,0,14,1.6900001
18,0,1,0,0,37,1.83
18,0,1,1,0,8,3.3299999
18,1,0,1,0,100,4
19,1,0,0,0,41,3.49
18,1,0,1,0,95,3.9299998
19,0,0,0,0,60,2.6399999
19,0,0,1,0,5,1.4299999
19,0,1,1,1,40,.80000001
20,0,1,0,0,27,2.78
18,1,1,1,0,40,1.5
19,0,1,1,0,22,.49999997
